,날짜,위치,업종,매출
663,20200601,부산광역시,leisure,34569210
664,20190601,경상남도,leisure,36873824
665,20190701,경상남도,leisure,36873824
666,20190801,경상남도,leisure,34569210
667,20190901,경상남도,leisure,32264596
668,20191001,경상남도,leisure,34569210
669,20191101,경상남도,leisure,34569210
670,20191201,경상남도,leisure,29959982
671,20200101,경상남도,leisure,27655368
672,20200201,경상남도,leisure,25350754
673,20200301,경상남도,leisure,20741526
674,20200401,경상남도,leisure,27655368
675,20200501,경상남도,leisure,36873824
676,20200601,경상남도,leisure,32264596
677,20190601,대구광역시,leisure,39178438
678,20190701,대구광역시,leisure,36873824
679,20190801,대구광역시,leisure,36873824
680,20190901,대구광역시,leisure,34569210
681,20191001,대구광역시,leisure,34569210
682,20191101,대구광역시,leisure,32264596
683,20191201,대구광역시,leisure,34569210
684,20200101,대구광역시,leisure,34569210
685,20200201,대구광역시,leisure,25350754
686,20200301,대구광역시,leisure,11523070
687,20200401,대구광역시,leisure,16132298
688,20200501,대구광역시,leisure,27655368
689,20200601,대구광역시,leisure,23046140
690,20190601,인천광역시,leisure,29959982
691,20190701,인천광역시,leisure,27655368
692,20190801,인천광역시,leisure,25350754
693,20190901,인천광역시,leisure,25350754
694,20191001,인천광역시,leisure,27655368
695,20191101,인천광역시,leisure,27655368
696,20191201,인천광역시,leisure,25350754
697,20200101,인천광역시,leisure,25350754
698,20200201,인천광역시,leisure,23046140
699,20200301,인천광역시,leisure,20741526
700,20200401,인천광역시,leisure,23046140
701,20200501,인천광역시,leisure,29959982
702,20200601,인천광역시,leisure,27655368
703,20190601,경상북도,leisure,29959982
704,20190701,경상북도,leisure,29959982
705,20190801,경상북도,leisure,27655368
706,20190901,경상북도,leisure,25350754
707,20191001,경상북도,leisure,29959982
708,20191101,경상북도,leisure,27655368
709,20191201,경상북도,leisure,23046140
710,20200101,경상북도,leisure,20741526
711,20200201,경상북도,leisure,16132298
712,20200301,경상북도,leisure,13827684
713,20200401,경상북도,leisure,18436912
714,20200501,경상북도,leisure,27655368
715,20200601,경상북도,leisure,25350754
716,20190601,강원도,leisure,27655997
717,20190701,강원도,leisure,28562751
718,20190801,강원도,leisure,35816783
719,20190901,강원도,leisure,23575604
720,20191001,강원도,leisure,27655997
721,20191101,강원도,leisure,23122227
722,20191201,강원도,leisure,34456652
723,20200101,강원도,leisure,45337700
724,20200201,강원도,leisure,27655997
725,20200301,강원도,leisure,14054687
726,20200401,강원도,leisure,17228326
727,20200501,강원도,leisure,26295866
728,20200601,강원도,leisure,29016128
729,20190601,충청남도,leisure,22215473
730,20190701,충청남도,leisure,20855342
731,20190801,충청남도,leisure,20855342
732,20190901,충청남도,leisure,18588457
733,20191001,충청남도,leisure,19948588
734,20191101,충청남도,leisure,18588457
735,20191201,충청남도,leisure,16321572
736,20200101,충청남도,leisure,15414818
737,20200201,충청남도,leisure,12694556
738,20200301,충청남도,leisure,9520917
739,20200401,충청남도,leisure,12694556
740,20200501,충청남도,leisure,18135080
741,20200601,충청남도,leisure,16321572
742,20190601,충청북도,leisure,17681703
743,20190701,충청북도,leisure,16321572
744,20190801,충청북도,leisure,15414818
745,20190901,충청북도,leisure,15868195
746,20191001,충청북도,leisure,19041834
747,20191101,충청북도,leisure,17228326
748,20191201,충청북도,leisure,11787802
749,20200101,충청북도,leisure,10881048
750,20200201,충청북도,leisure,9520917
751,20200301,충청북도,leisure,10427671
752,20200401,충청북도,leisure,13601310
753,20200501,충청북도,leisure,18135080
754,20200601,충청북도,leisure,17228326
755,20190601,전라남도,leisure,13601310
756,20190701,전라남도,leisure,13147933
757,20190801,전라남도,leisure,13601310
758,20190901,전라남도,leisure,11787802
759,20191001,전라남도,leisure,13601310
760,20191101,전라남도,leisure,12694556
761,20191201,전라남도,leisure,10427671
762,20200101,전라남도,leisure,10881048
763,20200201,전라남도,leisure,8614163
764,20200301,전라남도,leisure,8614163
765,20200401,전라남도,leisure,10881048
766,20200501,전라남도,leisure,13601310
767,20200601,전라남도,leisure,12241179
768,20190601,대전광역시,leisure,14054687
769,20190701,대전광역시,leisure,13601310
770,20190801,대전광역시,leisure,13601310
771,20190901,대전광역시,leisure,13147933
772,20191001,대전광역시,leisure,13147933
773,20191101,대전광역시,leisure,11787802
774,20191201,대전광역시,leisure,10881048
775,20200101,대전광역시,leisure,12241179
776,20200201,대전광역시,leisure,9067540
777,20200301,대전광역시,leisure,5893901
778,20200401,대전광역시,leisure,7254032
779,20200501,대전광역시,leisure,11334425
780,20200601,대전광역시,leisure,8614163
781,20190601,전라북도,leisure,10427671
782,20190701,전라북도,leisure,10427671
783,20190801,전라북도,leisure,10427671
784,20190901,전라북도,leisure,9520917
785,20191001,전라북도,leisure,11334425
786,20191101,전라북도,leisure,10427671
787,20191201,전라북도,leisure,8614163
788,20200101,전라북도,leisure,8614163
789,20200201,전라북도,leisure,7254032
790,20200301,전라북도,leisure,7254032
791,20200401,전라북도,leisure,8614163
792,20200501,전라북도,leisure,10427671
793,20200601,전라북도,leisure,9520917
794,20190601,광주광역시,leisure,9974294
795,20190701,광주광역시,leisure,9974294
796,20190801,광주광역시,leisure,9520917
797,20190901,광주광역시,leisure,9520917
798,20191001,광주광역시,leisure,9974294
799,20191101,광주광역시,leisure,9520917
800,20191201,광주광역시,leisure,9067540
801,20200101,광주광역시,leisure,9974294
802,20200201,광주광역시,leisure,6800655
803,20200301,광주광역시,leisure,6800655
804,20200401,광주광역시,leisure,8160786
805,20200501,광주광역시,leisure,10881048
806,20200601,광주광역시,leisure,9520917
807,20190601,울산광역시,leisure,9520917
808,20190701,울산광역시,leisure,9974294
809,20190801,울산광역시,leisure,9067540
810,20190901,울산광역시,leisure,9520917
811,20191001,울산광역시,leisure,9974294
812,20191101,울산광역시,leisure,9520917
813,20191201,울산광역시,leisure,9067540
814,20200101,울산광역시,leisure,8614163
815,20200201,울산광역시,leisure,7707409
816,20200301,울산광역시,leisure,5440524
817,20200401,울산광역시,leisure,6347278
818,20200501,울산광역시,leisure,9067540
819,20200601,울산광역시,leisure,9067540
820,20190601,제주특별자치도,leisure,9520917
821,20190701,제주특별자치도,leisure,8160786
822,20190801,제주특별자치도,leisure,9067540
823,20190901,제주특별자치도,leisure,7707409
824,20191001,제주특별자치도,leisure,9520917
825,20191101,제주특별자치도,leisure,9520917
826,20191201,제주특별자치도,leisure,8160786
827,20200101,제주특별자치도,leisure,6800655
828,20200201,제주특별자치도,leisure,5440524
829,20200301,제주특별자치도,leisure,5893901
830,20200401,제주특별자치도,leisure,8160786
831,20200501,제주특별자치도,leisure,10427671
832,20200601,제주특별자치도,leisure,10427671
833,20190601,서울특별시,living,760955232
834,20190701,서울특별시,living,760955232
835,20190801,서울특별시,living,792661700
836,20190901,서울특별시,living,713395530
837,20191001,서울특별시,living,737175381
838,20191101,서울특별시,living,753028615
839,20191201,서울특별시,living,768881849
840,20200101,서울특별시,living,705468913
841,20200201,서울특별시,living,665835828
842,20200301,서울특별시,living,626202743
843,20200401,서울특별시,living,649982594
844,20200501,서울특별시,living,729248764
845,20200601,서울특별시,living,697542296
846,20190601,경기도,living,546936573
847,20190701,경기도,living,539009956
848,20190801,경기도,living,554863190
849,20190901,경기도,living,507303488
850,20191001,경기도,living,531083339
851,20191101,경기도,living,531083339
852,20191201,경기도,living,499376871
853,20200101,경기도,living,531083339
854,20200201,경기도,living,475597020
855,20200301,경기도,living,467670403
856,20200401,경기도,living,507303488
857,20200501,경기도,living,562789807
858,20200601,경기도,living,523156722
859,20190601,부산광역시,living,150605723
860,20190701,부산광역시,living,150605723
861,20190801,부산광역시,living,158532340
862,20190901,부산광역시,living,134752489
863,20191001,부산광역시,living,142679106
864,20191101,부산광역시,living,150605723
865,20191201,부산광역시,living,150605723
866,20200101,부산광역시,living,142679106
867,20200201,부산광역시,living,126825872
868,20200301,부산광역시,living,118899255
869,20200401,부산광역시,living,134752489
870,20200501,부산광역시,living,166458957
871,20200601,부산광역시,living,150605723
872,20190601,대구광역시,living,110972638
873,20190701,대구광역시,living,103046021
874,20190801,대구광역시,living,110972638
875,20190901,대구광역시,living,103046021
876,20191001,대구광역시,living,103046021
877,20191101,대구광역시,living,110972638
878,20191201,대구광역시,living,110972638
879,20200101,대구광역시,living,110972638
880,20200201,대구광역시,living,87192787
881,20200301,대구광역시,living,71339553
882,20200401,대구광역시,living,87192787
883,20200501,대구광역시,living,110972638
884,20200601,대구광역시,living,103046021
885,20190601,경상남도,living,95119404
886,20190701,경상남도,living,103046021
887,20190801,경상남도,living,103046021
888,20190901,경상남도,living,95119404
889,20191001,경상남도,living,103046021
890,20191101,경상남도,living,103046021
891,20191201,경상남도,living,103046021
892,20200101,경상남도,living,103046021
893,20200201,경상남도,living,95119404
894,20200301,경상남도,living,87192787
895,20200401,경상남도,living,95119404
896,20200501,경상남도,living,103046021
897,20200601,경상남도,living,95119404
898,20190601,인천광역시,living,79266170
899,20190701,인천광역시,living,79266170
900,20190801,인천광역시,living,79266170
901,20190901,인천광역시,living,71339553
902,20191001,인천광역시,living,79266170
903,20191101,인천광역시,living,87192787
904,20191201,인천광역시,living,87192787
905,20200101,인천광역시,living,87192787
906,20200201,인천광역시,living,71339553
907,20200301,인천광역시,living,71339553
908,20200401,인천광역시,living,71339553
909,20200501,인천광역시,living,87192787
910,20200601,인천광역시,living,79266170
911,20190601,경상북도,living,63412936
912,20190701,경상북도,living,63412936
913,20190801,경상북도,living,63412936
914,20190901,경상북도,living,63412936
915,20191001,경상북도,living,63412936
916,20191101,경상북도,living,63412936
917,20191201,경상북도,living,63412936
918,20200101,경상북도,living,63412936
919,20200201,경상북도,living,55486319
920,20200301,경상북도,living,47559702
921,20200401,경상북도,living,55486319
922,20200501,경상북도,living,63412936
923,20200601,경상북도,living,55486319
924,20190601,충청남도,living,66197714
925,20190701,충청남도,living,64789252
926,20190801,충청남도,living,66901945
927,20190901,충청남도,living,64789252
928,20191001,충청남도,living,69014638
929,20191101,충청남도,living,68310407
930,20191201,충청남도,living,66197714
931,20200101,충청남도,living,64789252
932,20200201,충청남도,living,58451173
933,20200301,충청남도,living,56338480
934,20200401,충청남도,living,61268097
935,20200501,충청남도,living,70423100
936,20200601,충청남도,living,62676559
937,20190601,대전광역시,living,59859635
938,20190701,대전광역시,living,60563866
939,20190801,대전광역시,living,65493483
940,20190901,대전광역시,living,55634249
941,20191001,대전광역시,living,60563866
942,20191101,대전광역시,living,59859635
943,20191201,대전광역시,living,60563866
944,20200101,대전광역시,living,60563866
945,20200201,대전광역시,living,49296170
946,20200301,대전광역시,living,42253860
947,20200401,대전광역시,living,47183477
948,20200501,대전광역시,living,54930018
949,20200601,대전광역시,living,46479246
950,20190601,광주광역시,living,42253860
951,20190701,광주광역시,living,47183477
952,20190801,광주광역시,living,52817325
953,20190901,광주광역시,living,47887708
954,20191001,광주광역시,living,48591939
955,20191101,광주광역시,living,48591939
956,20191201,광주광역시,living,46479246
957,20200101,광주광역시,living,45775015
958,20200201,광주광역시,living,40845398
959,20200301,광주광역시,living,41549629
960,20200401,광주광역시,living,42958091
961,20200501,광주광역시,living,45775015
962,20200601,광주광역시,living,43662322
963,20190601,충청북도,living,41549629
964,20190701,충청북도,living,42253860
965,20190801,충청북도,living,44366553
966,20190901,충청북도,living,40141167
967,20191001,충청북도,living,42958091
968,20191101,충청북도,living,42958091
969,20191201,충청북도,living,42253860
970,20200101,충청북도,living,40845398
971,20200201,충청북도,living,37324243
972,20200301,충청북도,living,35915781
973,20200401,충청북도,living,38732705
974,20200501,충청북도,living,43662322
975,20200601,충청북도,living,40141167
976,20190601,전라북도,living,41549629
977,20190701,전라북도,living,40845398
978,20190801,전라북도,living,44366553
979,20190901,전라북도,living,40141167
980,20191001,전라북도,living,41549629
981,20191101,전라북도,living,43662322
982,20191201,전라북도,living,42253860
983,20200101,전라북도,living,42253860
984,20200201,전라북도,living,38732705
985,20200301,전라북도,living,37324243
986,20200401,전라북도,living,38028474
987,20200501,전라북도,living,42958091
988,20200601,전라북도,living,38732705
989,20190601,강원도,living,40141167
990,20190701,강원도,living,40845398
991,20190801,강원도,living,46479246
992,20190901,강원도,living,38028474
993,20191001,강원도,living,41549629
994,20191101,강원도,living,40141167
995,20191201,강원도,living,38732705
996,20200101,강원도,living,38732705
997,20200201,강원도,living,35915781
998,20200301,강원도,living,35211550
999,20200401,강원도,living,37324243
1000,20200501,강원도,living,41549629
1001,20200601,강원도,living,38028474
1002,20190601,전라남도,living,39436936
1003,20190701,전라남도,living,38732705
1004,20190801,전라남도,living,40845398
1005,20190901,전라남도,living,38028474
1006,20191001,전라남도,living,39436936
1007,20191101,전라남도,living,40141167
1008,20191201,전라남도,living,40845398
1009,20200101,전라남도,living,40845398
1010,20200201,전라남도,living,35915781
1011,20200301,전라남도,living,36620012
1012,20200401,전라남도,living,38732705
1013,20200501,전라남도,living,42253860
1014,20200601,전라남도,living,38732705
1015,20190601,울산광역시,living,36620012
1016,20190701,울산광역시,living,36620012
1017,20190801,울산광역시,living,35915781
1018,20190901,울산광역시,living,35211550
1019,20191001,울산광역시,living,38732705
1020,20191101,울산광역시,living,37324243
1021,20191201,울산광역시,living,37324243
1022,20200101,울산광역시,living,36620012
1023,20200201,울산광역시,living,33098857
1024,20200301,울산광역시,living,28169240
1025,20200401,울산광역시,living,30986164
1026,20200501,울산광역시,living,37324243
1027,20200601,울산광역시,living,33098857
1028,20190601,제주특별자치도,living,22535392
1029,20190701,제주특별자치도,living,22535392
1030,20190801,제주특별자치도,living,24648085
1031,20190901,제주특별자치도,living,20422699
1032,20191001,제주특별자치도,living,22535392
1033,20191101,제주특별자치도,living,23239623
1034,20191201,제주특별자치도,living,23239623
1035,20200101,제주특별자치도,living,21831161
1036,20200201,제주특별자치도,living,18310006
1037,20200301,제주특별자치도,living,16901544
1038,20200401,제주특별자치도,living,17605775
1039,20200501,제주특별자치도,living,21126930
1040,20200601,제주특별자치도,living,19718468
1041,20190601,서울특별시,tour,123886784
1042,20190701,서울특별시,tour,141173312
1043,20190801,서울특별시,tour,133970592
1044,20190901,서울특별시,tour,118124608
1045,20191001,서울특별시,tour,132530048
1046,20191101,서울특별시,tour,119565152
1047,20191201,서울특별시,tour,144054400
1048,20200101,서울특별시,tour,132530048
1049,20200201,서울특별시,tour,64824480
1050,20200301,서울특별시,tour,40335232
1051,20200401,서울특별시,tour,44656864
1052,20200501,서울특별시,tour,56181216
1053,20200601,서울특별시,tour,57621760
1054,20190601,경기도,tour,46097408
1055,20190701,경기도,tour,47537952
1056,20190801,경기도,tour,53300128
1057,20190901,경기도,tour,47537952
1058,20191001,경기도,tour,53300128
1059,20191101,경기도,tour,51859584
1060,20191201,경기도,tour,54740672
1061,20200101,경기도,tour,54740672
1062,20200201,경기도,tour,51859584
1063,20200301,경기도,tour,50419040
1064,20200401,경기도,tour,51859584
1065,20200501,경기도,tour,56181216
1066,20200601,경기도,tour,57621760
1067,20190601,부산광역시,tour,21608160
1068,20190701,부산광역시,tour,21608160
1069,20190801,부산광역시,tour,25929792
1070,20190901,부산광역시,tour,18727072
1071,20191001,부산광역시,tour,20167616
1072,20191101,부산광역시,tour,18727072
1073,20191201,부산광역시,tour,23048704
1074,20200101,부산광역시,tour,21608160
1075,20200201,부산광역시,tour,14405440
1076,20200301,부산광역시,tour,7202720
1077,20200401,부산광역시,tour,8643264
1078,20200501,부산광역시,tour,12964896
1079,20200601,부산광역시,tour,14405440
1080,20190601,경상남도,tour,10083808
1081,20190701,경상남도,tour,11524352
1082,20190801,경상남도,tour,15845984
1083,20190901,경상남도,tour,8643264
1084,20191001,경상남도,tour,10083808
1085,20191101,경상남도,tour,8643264
1086,20191201,경상남도,tour,8643264
1087,20200101,경상남도,tour,10083808
1088,20200201,경상남도,tour,7202720
1089,20200301,경상남도,tour,4321632
1090,20200401,경상남도,tour,4321632
1091,20200501,경상남도,tour,7202720
1092,20200601,경상남도,tour,7202720
1093,20190601,경상북도,tour,8643264
1094,20190701,경상북도,tour,10083808
1095,20190801,경상북도,tour,15845984
1096,20190901,경상북도,tour,7202720
1097,20191001,경상북도,tour,10083808
1098,20191101,경상북도,tour,8643264
1099,20191201,경상북도,tour,8643264
1100,20200101,경상북도,tour,10083808
1101,20200201,경상북도,tour,4321632
1102,20200301,경상북도,tour,1440544
1103,20200401,경상북도,tour,2881088
1104,20200501,경상북도,tour,5762176
1105,20200601,경상북도,tour,5762176
1106,20190601,인천광역시,tour,8643264
1107,20190701,인천광역시,tour,8643264
1108,20190801,인천광역시,tour,10083808
1109,20190901,인천광역시,tour,7202720
1110,20191001,인천광역시,tour,8643264
1111,20191101,인천광역시,tour,7202720
1112,20191201,인천광역시,tour,8643264
1113,20200101,인천광역시,tour,8643264
1114,20200201,인천광역시,tour,5762176
1115,20200301,인천광역시,tour,4321632
1116,20200401,인천광역시,tour,4321632
1117,20200501,인천광역시,tour,5762176
1118,20200601,인천광역시,tour,5762176
1119,20190601,대구광역시,tour,7202720
1120,20190701,대구광역시,tour,5762176
1121,20190801,대구광역시,tour,5762176
1122,20190901,대구광역시,tour,5762176
1123,20191001,대구광역시,tour,7202720
1124,20191101,대구광역시,tour,7202720
1125,20191201,대구광역시,tour,8643264
1126,20200101,대구광역시,tour,5762176
1127,20200201,대구광역시,tour,4321632
1128,20200301,대구광역시,tour,1440544
1129,20200401,대구광역시,tour,2881088
1130,20200501,대구광역시,tour,4321632
1131,20200601,대구광역시,tour,4321632
1132,20190601,제주특별자치도,tour,32799536
1133,20190701,제주특별자치도,tour,40413714
1134,20190801,제주특별자치도,tour,58570600
1135,20190901,제주특별자치도,tour,28113888
1136,20191001,제주특별자치도,tour,35728066
1137,20191101,제주특별자치도,tour,29871006
1138,20191201,제주특별자치도,tour,32799536
1139,20200101,제주특별자치도,tour,31628124
1140,20200201,제주특별자치도,tour,15228356
1141,20200301,제주특별자치도,tour,11714120
1142,20200401,제주특별자치도,tour,13471238
1143,20200501,제주특별자치도,tour,24013946
1144,20200601,제주특별자치도,tour,26942476
1145,20190601,강원도,tour,22842534
1146,20190701,강원도,tour,32799536
1147,20190801,강원도,tour,55056364
1148,20190901,강원도,tour,21671122
1149,20191001,강원도,tour,28113888
1150,20191101,강원도,tour,18742592
1151,20191201,강원도,tour,28699594
1152,20200101,강원도,tour,42756538
1153,20200201,강원도,tour,23428240
1154,20200301,강원도,tour,11128414
1155,20200401,강원도,tour,11128414
1156,20200501,강원도,tour,18742592
1157,20200601,강원도,tour,19914004
1158,20190601,전라남도,tour,6442766
1159,20190701,전라남도,tour,6442766
1160,20190801,전라남도,tour,11714120
1161,20190901,전라남도,tour,6442766
1162,20191001,전라남도,tour,8199884
1163,20191101,전라남도,tour,7028472
1164,20191201,전라남도,tour,6442766
1165,20200101,전라남도,tour,6442766
1166,20200201,전라남도,tour,4099942
1167,20200301,전라남도,tour,3514236
1168,20200401,전라남도,tour,4099942
1169,20200501,전라남도,tour,7614178
1170,20200601,전라남도,tour,6442766
1171,20190601,충청남도,tour,7028472
1172,20190701,충청남도,tour,9371296
1173,20190801,충청남도,tour,14056944
1174,20190901,충청남도,tour,6442766
1175,20191001,충청남도,tour,7028472
1176,20191101,충청남도,tour,5857060
1177,20191201,충청남도,tour,6442766
1178,20200101,충청남도,tour,5857060
1179,20200201,충청남도,tour,3514236
1180,20200301,충청남도,tour,3514236
1181,20200401,충청남도,tour,3514236
1182,20200501,충청남도,tour,5271354
1183,20200601,충청남도,tour,5857060
1184,20190601,전라북도,tour,4099942
1185,20190701,전라북도,tour,4685648
1186,20190801,전라북도,tour,7028472
1187,20190901,전라북도,tour,3514236
1188,20191001,전라북도,tour,4685648
1189,20191101,전라북도,tour,4099942
1190,20191201,전라북도,tour,5857060
1191,20200101,전라북도,tour,8785590
1192,20200201,전라북도,tour,4685648
1193,20200301,전라북도,tour,1757118
1194,20200401,전라북도,tour,1757118
1195,20200501,전라북도,tour,3514236
1196,20200601,전라북도,tour,2928530
1197,20190601,충청북도,tour,4099942
1198,20190701,충청북도,tour,4685648
1199,20190801,충청북도,tour,7028472
1200,20190901,충청북도,tour,3514236
1201,20191001,충청북도,tour,4685648
1202,20191101,충청북도,tour,4099942
1203,20191201,충청북도,tour,4099942
1204,20200101,충청북도,tour,4099942
1205,20200201,충청북도,tour,2342824
1206,20200301,충청북도,tour,1757118
1207,20200401,충청북도,tour,1757118
1208,20200501,충청북도,tour,3514236
1209,20200601,충청북도,tour,2928530
1210,20190601,대전광역시,tour,2342824
1211,20190701,대전광역시,tour,2342824
1212,20190801,대전광역시,tour,2928530
1213,20190901,대전광역시,tour,2342824
1214,20191001,대전광역시,tour,2928530
1215,20191101,대전광역시,tour,2928530
1216,20191201,대전광역시,tour,2928530
1217,20200101,대전광역시,tour,2342824
1218,20200201,대전광역시,tour,2342824
1219,20200301,대전광역시,tour,1171412
1220,20200401,대전광역시,tour,1757118
1221,20200501,대전광역시,tour,2342824
1222,20200601,대전광역시,tour,1757118
1223,20190601,울산광역시,tour,1757118
1224,20190701,울산광역시,tour,2342824
1225,20190801,울산광역시,tour,2342824
1226,20190901,울산광역시,tour,2342824
1227,20191001,울산광역시,tour,2928530
1228,20191101,울산광역시,tour,1757118
1229,20191201,울산광역시,tour,2342824
1230,20200101,울산광역시,tour,1757118
1231,20200201,울산광역시,tour,1757118
1232,20200301,울산광역시,tour,1171412
1233,20200401,울산광역시,tour,1171412
1234,20200501,울산광역시,tour,1757118
1235,20200601,울산광역시,tour,1757118
1236,20190601,광주광역시,tour,2342824
1237,20190701,광주광역시,tour,2342824
1238,20190801,광주광역시,tour,1757118
1239,20190901,광주광역시,tour,2342824
1240,20191001,광주광역시,tour,2342824
1241,20191101,광주광역시,tour,2342824
1242,20191201,광주광역시,tour,2342824
1243,20200101,광주광역시,tour,1757118
1244,20200201,광주광역시,tour,1757118
1245,20200301,광주광역시,tour,1171412
1246,20200401,광주광역시,tour,1171412
1247,20200501,광주광역시,tour,1757118
1248,20200601,광주광역시,tour,1757118
